Recording_Time_s,Arm_Angle_deg,Motor_Speed_rad_s,PWM_Input_us,Duty_Cycle_percent
17.221935,33.694125,473.098389,1336.00,6.6800
17.273260,33.714080,471.098696,1336.00,6.6800
17.323004,33.940984,472.484546,1336.00,6.6800
17.373930,33.929147,470.862529,1336.00,6.6800
17.424928,33.902098,472.500315,1336.00,6.6800
17.475899,34.073818,472.545058,1336.00,6.6800
17.525991,34.000275,472.039474,1336.00,6.6800
17.577017,33.976580,472.965143,1336.00,6.6800
17.626902,34.133404,471.576406,1336.00,6.6800
17.677902,34.083083,473.736345,1336.00,6.6800
17.729031,34.025246,472.319214,1336.00,6.6800
17.778903,33.961417,472.937287,1336.00,6.6800
17.829956,34.121274,471.929964,1336.00,6.6800
17.880892,34.055799,472.324589,1336.00,6.6800
17.930988,34.126479,473.154571,1336.00,6.6800
17.981895,34.183023,471.778445,1336.00,6.6800
18.033468,34.210679,472.824358,1336.00,6.6800
18.083097,34.109763,470.954540,1336.00,6.6800
18.134158,33.905970,472.896509,1336.00,6.6800
18.185059,33.778096,470.830872,1336.00,6.6800
18.235149,33.763697,472.030352,1336.00,6.6800
18.286042,33.681858,469.853829,1336.00,6.6800
18.337032,33.528486,471.888079,1336.00,6.6800
18.387088,33.493689,470.122103,1336.00,6.6800
18.438143,33.588891,471.175222,1336.00,6.6800
18.489058,33.682633,469.557409,1336.00,6.6800
18.539021,33.669746,471.094338,1336.00,6.6800
18.590063,33.764897,470.064357,1336.00,6.6800
18.641047,33.981638,470.490483,1336.00,6.6800
18.691145,34.102310,469.143846,1336.00,6.6800
18.742094,34.093368,470.396264,1336.00,6.6800
18.793293,34.138954,469.713904,1336.00,6.6800
18.843049,34.210584,469.835059,1336.00,6.6800
18.894207,34.179987,469.348975,1336.00,6.6800
18.945036,33.997309,469.986914,1336.00,6.6800
18.995101,33.833588,470.800122,1336.00,6.6800
19.046033,33.808090,469.857848,1336.00,6.6800
19.097042,33.752532,470.951296,1336.00,6.6800
19.147041,33.567446,469.839017,1336.00,6.6800
19.198134,33.454537,472.361714,1336.00,6.6800
19.249075,33.504849,471.014622,1336.00,6.6800
19.299128,33.632979,472.041039,1336.00,6.6800
19.350021,33.753063,470.919393,1336.00,6.6800
19.401040,33.796391,471.835519,1336.00,6.6800
