Recording_Time_s,Arm_Angle_deg,Ref_Angle_deg,PWM_Input_us,Duty_Cycle_percent,Tracking_Error_deg
2.118435,9.536100,70.000000,1273.00,6.3650,60.463900
2.128507,9.536100,70.000000,1274.00,6.3700,60.463900
2.138562,9.536100,70.000000,1274.00,6.3700,60.463900
2.148699,9.536100,70.000000,1274.00,6.3700,60.463900
2.158563,9.536100,70.000000,1274.00,6.3700,60.463900
2.168598,9.536100,70.000000,1275.00,6.3750,60.463900
2.178632,9.536100,70.000000,1275.00,6.3750,60.463900
2.188658,9.536100,70.000000,1275.00,6.3750,60.463900
2.198823,9.536100,70.000000,1275.00,6.3750,60.463900
2.208784,9.536100,70.000000,1276.00,6.3800,60.463900
2.218911,9.536100,70.000000,1276.00,6.3800,60.463900
2.229012,9.536100,70.000000,1276.00,6.3800,60.463900
2.239043,9.536100,70.000000,1276.00,6.3800,60.463900
2.249183,9.536100,70.000000,1277.00,6.3850,60.463900
2.259087,9.536100,70.000000,1277.00,6.3850,60.463900
2.269096,9.536100,70.000000,1277.00,6.3850,60.463900
2.279143,9.536100,70.000000,1278.00,6.3900,60.463900
2.289196,9.536100,70.000000,1278.00,6.3900,60.463900
2.299545,9.536100,70.000000,1278.00,6.3900,60.463900
2.309358,9.536100,70.000000,1278.00,6.3900,60.463900
2.319333,9.536100,70.000000,1279.00,6.3950,60.463900
2.329406,9.536100,70.000000,1279.00,6.3950,60.463900
2.339509,9.536100,70.000000,1279.00,6.3950,60.463900
2.349630,9.536100,70.000000,1279.00,6.3950,60.463900
2.359530,9.536100,70.000000,1280.00,6.4000,60.463900
2.369520,9.536100,70.000000,1280.00,6.4000,60.463900
2.379596,9.536100,70.000000,1280.00,6.4000,60.463900
2.389675,9.536100,70.000000,1280.00,6.4000,60.463900
2.399852,9.536100,70.000000,1281.00,6.4050,60.463900
2.409809,9.536100,70.000000,1281.00,6.4050,60.463900
2.419774,9.536100,70.000000,1281.00,6.4050,60.463900
2.429848,9.536100,70.000000,1281.00,6.4050,60.463900
2.439935,9.536100,70.000000,1282.00,6.4100,60.463900
2.449986,9.536100,70.000000,1282.00,6.4100,60.463900
2.460003,9.536100,70.000000,1282.00,6.4100,60.463900
2.469984,9.536100,70.000000,1282.00,6.4100,60.463900
2.480024,9.536100,70.000000,1283.00,6.4150,60.463900
2.490098,9.536100,70.000000,1283.00,6.4150,60.463900
2.500080,9.536100,70.000000,1283.00,6.4150,60.463900
2.510144,9.536100,70.000000,1284.00,6.4200,60.463900
2.520134,9.536100,70.000000,1284.00,6.4200,60.463900
2.530208,9.536100,70.000000,1284.00,6.4200,60.463900
2.540329,9.536100,70.000000,1284.00,6.4200,60.463900
2.550345,9.536100,70.000000,1285.00,6.4250,60.463900
2.560318,9.536100,70.000000,1285.00,6.4250,60.463900
2.570277,9.536113,70.000000,1285.00,6.4250,60.463887
2.580287,9.536540,70.000000,1285.00,6.4250,60.463460
2.590384,9.537677,70.000000,1286.00,6.4300,60.462323
2.600326,9.539683,70.000000,1286.00,6.4300,60.460317
2.610393,9.543109,70.000000,1286.00,6.4300,60.456891
2.620393,9.548360,70.000000,1286.00,6.4300,60.451640
2.630464,9.555579,70.000000,1287.00,6.4350,60.444421
2.640616,9.565195,70.000000,1287.00,6.4350,60.434805
2.650519,9.577523,70.000000,1287.00,6.4350,60.422477
2.660571,9.592850,70.000000,1287.00,6.4350,60.407150
2.670575,9.611402,70.000000,1288.00,6.4400,60.388598
2.680606,9.633372,70.000000,1288.00,6.4400,60.366628
2.690793,9.659151,70.000000,1288.00,6.4400,60.340849
2.700681,9.688924,70.000000,1288.00,6.4400,60.311076
2.710770,9.722892,70.000000,1288.00,6.4400,60.277108
2.720742,9.761082,70.000000,1289.00,6.4450,60.238918
2.730736,9.803643,70.000000,1289.00,6.4450,60.196357
2.740828,9.851127,70.000000,1289.00,6.4450,60.148873
2.750886,9.903649,70.000000,1289.00,6.4450,60.096351
2.760941,9.961113,70.000000,1290.00,6.4500,60.038887
2.770997,10.023501,70.000000,1290.00,6.4500,59.976499
2.780994,10.091248,70.000000,1290.00,6.4500,59.908752
2.791110,10.164750,70.000000,1290.00,6.4500,59.835250
2.801128,10.243570,70.000000,1290.00,6.4500,59.756430
2.811168,10.327739,70.000000,1291.00,6.4550,59.672261
2.821198,10.417610,70.000000,1291.00,6.4550,59.582390
2.831256,10.513257,70.000000,1291.00,6.4550,59.486743
2.841310,10.614552,70.000000,1291.00,6.4550,59.385448
2.851415,10.721022,70.000000,1291.00,6.4550,59.278978
2.861355,10.833401,70.000000,1292.00,6.4600,59.166599
2.871405,10.951839,70.000000,1292.00,6.4600,59.048161
2.881394,11.075565,70.000000,1292.00,6.4600,58.924435
2.891545,11.204746,70.000000,1292.00,6.4600,58.795254
2.901532,11.340055,70.000000,1292.00,6.4600,58.659945
2.911599,11.480932,70.000000,1292.00,6.4600,58.519068
2.921580,11.626692,70.000000,1293.00,6.4650,58.373308
2.931630,11.777901,70.000000,1293.00,6.4650,58.222099
2.941704,11.934780,70.000000,1293.00,6.4650,58.065220
2.951730,12.096092,70.000000,1293.00,6.4650,57.903908
2.961778,12.262063,70.000000,1293.00,6.4650,57.737937
2.971817,12.433345,70.000000,1294.00,6.4700,57.566655
2.981943,12.609206,70.000000,1294.00,6.4700,57.390794
2.992046,12.788874,70.000000,1294.00,6.4700,57.211126
3.002045,12.973338,70.000000,1294.00,6.4700,57.026662
3.012202,13.161977,70.000000,1294.00,6.4700,56.838023
3.022180,13.353781,70.000000,1295.00,6.4750,56.646219
3.032192,13.549812,70.000000,1295.00,6.4750,56.450188
3.042295,13.749437,70.000000,1295.00,6.4750,56.250563
3.052253,13.951287,70.000000,1295.00,6.4750,56.048713
3.062574,14.156678,70.000000,1295.00,6.4750,55.843322
3.072566,14.365159,70.000000,1296.00,6.4800,55.634841
3.082622,14.575214,70.000000,1296.00,6.4800,55.424786
3.092580,14.788075,70.000000,1296.00,6.4800,55.211925
3.102545,15.002880,70.000000,1296.00,6.4800,54.997120
3.112635,15.218451,70.000000,1296.00,6.4800,54.781549
3.122701,15.436244,70.000000,1297.00,6.4850,54.563756
3.132842,15.655271,70.000000,1297.00,6.4850,54.344729
3.142844,15.874525,70.000000,1297.00,6.4850,54.125475
3.152771,16.095283,70.000000,1297.00,6.4850,53.904717
3.162922,16.315879,70.000000,1297.00,6.4850,53.684121
3.172945,16.536310,70.000000,1298.00,6.4900,53.463690
3.183026,16.757520,70.000000,1298.00,6.4900,53.242480
3.193088,16.977419,70.000000,1298.00,6.4900,53.022581
3.203021,17.196784,70.000000,1298.00,6.4900,52.803216
3.213146,17.415529,70.000000,1298.00,6.4900,52.584471
3.223225,17.631969,70.000000,1299.00,6.4950,52.368031
3.233286,17.847525,70.000000,1299.00,6.4950,52.152475
3.243327,18.060937,70.000000,1299.00,6.4950,51.939063
3.253220,18.271729,70.000000,1299.00,6.4950,51.728271
3.263391,18.480765,70.000000,1300.00,6.5000,51.519235
3.273357,18.686311,70.000000,1300.00,6.5000,51.313689
3.283505,18.889390,70.000000,1300.00,6.5000,51.110610
3.293553,19.089536,70.000000,1300.00,6.5000,50.910464
3.303418,19.286010,70.000000,1301.00,6.5050,50.713990
3.313498,19.479651,70.000000,1301.00,6.5050,50.520349
3.323544,19.668734,70.000000,1301.00,6.5050,50.331266
3.333535,19.854061,70.000000,1301.00,6.5050,50.145939
3.343754,20.035503,70.000000,1302.00,6.5100,49.964497
3.353621,20.212309,70.000000,1302.00,6.5100,49.787691
3.363716,20.385304,70.000000,1302.00,6.5100,49.614696
3.373756,20.552924,70.000000,1302.00,6.5100,49.447076
3.383828,20.716308,70.000000,1303.00,6.5150,49.283692
3.393887,20.874540,70.000000,1303.00,6.5150,49.125460
3.403873,21.027564,70.000000,1303.00,6.5150,48.972436
3.413948,21.176111,70.000000,1303.00,6.5150,48.823889
3.423998,21.318578,70.000000,1304.00,6.5200,48.681422
3.433923,21.456219,70.000000,1304.00,6.5200,48.543781
3.444056,21.587936,70.000000,1304.00,6.5200,48.412064
3.454012,21.714431,70.000000,1304.00,6.5200,48.285569
3.464185,21.835264,70.000000,1305.00,6.5250,48.164736
3.474221,21.950262,70.000000,1305.00,6.5250,48.049738
3.484148,22.059811,70.000000,1305.00,6.5250,47.940189
3.494260,22.163314,70.000000,1305.00,6.5250,47.836686
3.504235,22.261686,70.000000,1306.00,6.5300,47.738314
3.514435,22.354114,70.000000,1306.00,6.5300,47.645886
3.524396,22.441009,70.000000,1306.00,6.5300,47.558991
3.534507,22.522150,70.000000,1306.00,6.5300,47.477850
3.544563,22.597661,70.000000,1308.00,6.5400,47.402339
3.554581,22.667778,70.000000,1307.00,6.5350,47.332222
3.564635,22.732164,70.000000,1307.00,6.5350,47.267836
3.574698,22.791314,70.000000,1307.00,6.5350,47.208686
3.584832,22.844715,70.000000,1308.00,6.5400,47.155285
3.594798,22.892832,70.000000,1308.00,6.5400,47.107168
3.604832,22.935401,70.000000,1308.00,6.5400,47.064599
3.614874,22.972854,70.000000,1308.00,6.5400,47.027146
3.624930,23.004935,70.000000,1309.00,6.5450,46.995065
3.634989,23.031879,70.000000,1309.00,6.5450,46.968121
3.645107,23.053727,70.000000,1309.00,6.5450,46.946273
3.655089,23.070850,70.000000,1310.00,6.5500,46.929150
3.665200,23.083390,70.000000,1310.00,6.5500,46.916610
3.675149,23.091465,70.000000,1310.00,6.5500,46.908535
3.685253,23.095073,70.000000,1310.00,6.5500,46.904927
3.695252,23.094482,70.000000,1311.00,6.5550,46.905518
3.705317,23.089834,70.000000,1311.00,6.5550,46.910166
3.715508,23.081299,70.000000,1311.00,6.5550,46.918701
3.725417,23.069109,70.000000,1311.00,6.5550,46.930891
3.735415,23.053630,70.000000,1312.00,6.5600,46.946370
3.745508,23.034852,70.000000,1312.00,6.5600,46.965148
3.755585,23.013199,70.000000,1312.00,6.5600,46.986801
3.765766,22.988476,70.000000,1312.00,6.5600,47.011524
3.775677,22.961121,70.000000,1313.00,6.5650,47.038879
3.785653,22.931327,70.000000,1313.00,6.5650,47.068673
3.795765,22.899481,70.000000,1313.00,6.5650,47.100519
3.805830,22.865288,70.000000,1313.00,6.5650,47.134712
3.815900,22.829491,70.000000,1314.00,6.5700,47.170509
3.825923,22.791969,70.000000,1314.00,6.5700,47.208031
3.835943,22.753318,70.000000,1314.00,6.5700,47.246682
3.845991,22.713587,70.000000,1314.00,6.5700,47.286413
3.856072,22.673023,70.000000,1314.00,6.5700,47.326977
3.866197,22.631778,70.000000,1315.00,6.5750,47.368222
3.876145,22.590213,70.000000,1315.00,6.5750,47.409787
3.886135,22.548539,70.000000,1315.00,6.5750,47.451461
3.896184,22.507020,70.000000,1315.00,6.5750,47.492980
3.906284,22.465424,70.000000,1316.00,6.5800,47.534576
3.916394,22.424522,70.000000,1316.00,6.5800,47.575478
3.926358,22.384223,70.000000,1316.00,6.5800,47.615777
3.936421,22.344840,70.000000,1316.00,6.5800,47.655160
3.946481,22.306337,70.000000,1316.00,6.5800,47.693663
3.956501,22.269148,70.000000,1317.00,6.5850,47.730852
3.966594,22.233575,70.000000,1317.00,6.5850,47.766425
3.976563,22.199816,70.000000,1317.00,6.5850,47.800184
3.986556,22.167996,70.000000,1317.00,6.5850,47.832004
3.996659,22.138493,70.000000,1317.00,6.5850,47.861507
4.006661,22.110962,70.000000,1317.00,6.5850,47.889038
4.016796,22.086247,70.000000,1318.00,6.5900,47.913753
4.026784,22.064014,70.000000,1318.00,6.5900,47.935986
4.036825,22.044860,70.000000,1318.00,6.5900,47.955140
4.046866,22.028806,70.000000,1318.00,6.5900,47.971194
4.056964,22.015930,70.000000,1318.00,6.5900,47.984070
4.066961,22.006433,70.000000,1319.00,6.5950,47.993567
4.076941,22.000429,70.000000,1319.00,6.5950,47.999571
4.087005,21.997927,70.000000,1319.00,6.5950,48.002073
4.097056,21.999231,70.000000,1319.00,6.5950,48.000769
4.107081,22.004513,70.000000,1319.00,6.5950,47.995487
4.117114,22.013347,70.000000,1319.00,6.5950,47.986653
4.127101,22.026071,70.000000,1320.00,6.6000,47.973929
4.137184,22.043048,70.000000,1320.00,6.6000,47.956952
4.147178,22.064099,70.000000,1320.00,6.6000,47.935901
4.157256,22.089398,70.000000,1320.00,6.6000,47.910602
4.167230,22.118796,70.000000,1320.00,6.6000,47.881204
4.177299,22.152807,70.000000,1320.00,6.6000,47.847193
4.187252,22.190889,70.000000,1321.00,6.6050,47.809111
4.197252,22.233372,70.000000,1321.00,6.6050,47.766628
4.207338,22.280269,70.000000,1321.00,6.6050,47.719731
4.217328,22.331627,70.000000,1321.00,6.6050,47.668373
4.227302,22.387733,70.000000,1321.00,6.6050,47.612267
4.237285,22.448220,70.000000,1321.00,6.6050,47.551780
4.247434,22.513474,70.000000,1321.00,6.6050,47.486526
4.257401,22.582986,70.000000,1322.00,6.6100,47.417014
4.267542,22.657184,70.000000,1322.00,6.6100,47.342816
4.277470,22.735373,70.000000,1322.00,6.6100,47.264627
4.287530,22.818116,70.000000,1322.00,6.6100,47.181884
4.297558,22.904773,70.000000,1322.00,6.6100,47.095227
4.307622,22.995550,70.000000,1322.00,6.6100,47.004450
4.317714,23.090720,70.000000,1323.00,6.6150,46.909280
4.327628,23.189230,70.000000,1323.00,6.6150,46.810770
4.337726,23.291799,70.000000,1323.00,6.6150,46.708201
4.347887,23.397713,70.000000,1323.00,6.6150,46.602287
4.357802,23.507660,70.000000,1323.00,6.6150,46.492340
4.367842,23.620955,70.000000,1323.00,6.6150,46.379045
4.377855,23.737410,70.000000,1324.00,6.6200,46.262590
4.387885,23.857613,70.000000,1324.00,6.6200,46.142387
4.398016,23.980520,70.000000,1324.00,6.6200,46.019480
4.408042,24.106921,70.000000,1324.00,6.6200,45.893079
4.418019,24.235701,70.000000,1324.00,6.6200,45.764299
4.428012,24.367407,70.000000,1324.00,6.6200,45.632593
4.438101,24.501845,70.000000,1324.00,6.6200,45.498155
4.448130,24.638252,70.000000,1325.00,6.6250,45.361748
4.458135,24.777581,70.000000,1325.00,6.6250,45.222419
4.468270,24.918081,70.000000,1325.00,6.6250,45.081919
4.478210,25.061031,70.000000,1325.00,6.6250,44.938969
4.488261,25.205209,70.000000,1325.00,6.6250,44.794791
4.498467,25.350633,70.000000,1325.00,6.6250,44.649367
4.508391,25.497762,70.000000,1326.00,6.6300,44.502238
4.518445,25.644989,70.000000,1326.00,6.6300,44.355011
4.528506,25.793243,70.000000,1326.00,6.6300,44.206757
4.538515,25.941647,70.000000,1326.00,6.6300,44.058353
4.548698,26.090115,70.000000,1326.00,6.6300,43.909885
4.558600,26.239171,70.000000,1327.00,6.6350,43.760829
4.568658,26.387354,70.000000,1327.00,6.6350,43.612646
4.578670,26.535972,70.000000,1327.00,6.6350,43.464028
4.588742,26.684144,70.000000,1327.00,6.6350,43.315856
4.599074,26.831653,70.000000,1327.00,6.6350,43.168347
4.608984,26.979068,70.000000,1327.00,6.6350,43.020932
4.618867,27.125233,70.000000,1328.00,6.6400,42.874767
4.628873,27.271046,70.000000,1328.00,6.6400,42.728954
