# PropArm Data Recording
# Export Time: 2025-11-18T18:24:14
# Number of Points: 1188
# Recording Duration: 59.970 seconds
# Start Time: 2025-11-18T18:22:32
# End Time: 2025-11-18T18:23:32
#
Timestamp_ISO8601,Recording_Time_s,Arm_Angle_deg,Ref_Angle_deg,Motor_Speed_rad_s,PWM_Input_us,Duty_Cycle_percent,Tracking_Error_deg,Sim_Arm_Angle_deg,Sim_Ref_Angle_deg,Sim_Motor_Speed_rad_s,Sim_PWM_Input_us,Sim_Duty_Cycle_percent
2025-11-18T18:22:32,0.656939,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:32,0.707076,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:32,0.756969,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:32,0.808099,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:32,0.858097,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:32,0.909040,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:33,0.959166,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:33,1.009981,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:33,1.061026,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:33,1.111302,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:33,1.162199,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:33,1.212032,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:33,1.263002,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:33,1.313029,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:33,1.364119,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:33,1.413979,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:33,1.465358,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:33,1.515099,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:33,1.565206,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:33,1.616011,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:33,1.667085,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:33,1.716976,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:33,1.768122,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:33,1.817972,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:33,1.869043,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:33,1.919108,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:34,1.970155,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:34,2.019989,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:34,2.071079,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:34,2.121098,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:34,2.172003,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:34,2.222121,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:34,2.273029,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:34,2.323080,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:34,2.374024,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:34,2.424077,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:34,2.475170,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:34,2.525296,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:34,2.576008,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:34,2.626013,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:34,2.677021,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:34,2.727096,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:34,2.778081,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:34,2.828082,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:34,2.878969,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:35,2.929053,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:35,2.979908,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:35,3.030130,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:35,3.080921,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:35,3.130964,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:35,3.182062,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:35,3.232000,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:35,3.282921,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:35,3.333020,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:35,3.384010,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:35,3.434082,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:35,3.485257,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:35,3.534988,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:35,3.586130,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:35,3.636113,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:35,3.686905,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:35,3.736985,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:35,3.787999,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:35,3.837975,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:35,3.889029,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:36,3.938974,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:36,3.990117,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:36,4.039964,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:36,4.090956,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:36,4.141951,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:36,4.192096,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:36,4.242945,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:36,4.293129,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:36,4.344154,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:36,4.395021,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:36,4.445327,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:36,4.496155,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:36,4.546016,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:36,4.597086,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:36,4.647168,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:36,4.698115,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:36,4.749135,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:36,4.799210,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:36,4.849194,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:36,4.900052,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:37,4.950926,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:37,5.001018,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:37,5.051979,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:37,5.101950,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:37,5.152995,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:37,5.203182,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:37,5.254100,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:37,5.305544,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:37,5.355106,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:37,5.405416,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:37,5.456187,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:37,5.507135,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:37,5.557162,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:37,5.608093,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:37,5.658105,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:37,5.709196,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:37,5.759184,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:37,5.810029,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:37,5.861098,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:37,5.911253,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:38,5.961907,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:38,6.012044,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:38,6.062924,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:38,6.112977,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:38,6.164028,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:38,6.213976,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:38,6.265270,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:38,6.315115,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:38,6.366056,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:38,6.415933,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:38,6.466983,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:38,6.516984,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:38,6.568075,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:38,6.618036,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:38,6.668985,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:38,6.718979,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:38,6.770058,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:38,6.819982,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:38,6.870970,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:38,6.920989,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:39,6.971992,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:39,7.022063,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:39,7.072943,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:39,7.123117,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:39,7.174079,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:39,7.223939,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:39,7.275121,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:39,7.325490,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:39,7.376122,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:39,7.426246,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:39,7.477100,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:39,7.527182,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:39,7.578150,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:39,7.628271,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:39,7.679090,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:39,7.729237,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:39,7.780332,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:39,7.830289,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:39,7.881183,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:40,7.932216,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:40,7.982092,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:40,8.033261,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:40,8.083038,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:40,8.134018,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:40,8.184150,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:40,8.235123,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:40,8.285389,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:40,8.336144,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:40,8.386115,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:40,8.437078,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:40,8.487048,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:40,8.538124,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:40,8.588051,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:40,8.639188,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:40,8.689121,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:40,8.740168,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:40,8.790038,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:40,8.841045,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:40,8.891154,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:41,8.942125,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:41,8.992113,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:41,9.043147,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:41,9.093006,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:41,9.144174,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:41,9.194130,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
2025-11-18T18:22:41,9.245439,8.305700,0.000000,0.000000,1396.00,6.9800,-8.305700,0.000000,0.000000,0.000000,0.00,0.0000
