# PropArm Data Recording
# Export Time: 2025-11-19T12:25:58
# Number of Points: 1046
# Recording Duration: 10.496 seconds
# Start Time: 2025-11-19T12:24:12
# End Time: 2025-11-19T12:24:23
#
Recording_Time_s,Arm_Angle_deg,Motor_Speed_rad_s,PWM_Input_us,Duty_Cycle_percent
3.475812,9.536100,0.000000,1000.00,5.0000
3.485905,9.536100,0.000000,1000.00,5.0000
3.496070,9.536100,0.000000,1000.00,5.0000
3.506019,9.536100,0.000000,1000.00,5.0000
3.515984,9.536100,0.000000,1000.00,5.0000
3.525985,9.536100,0.000000,1000.00,5.0000
3.536149,9.536100,0.000000,1000.00,5.0000
3.546107,9.536100,0.000000,1000.00,5.0000
3.556148,9.536100,0.000000,1000.00,5.0000
3.566150,9.536100,0.000000,1000.00,5.0000
3.576159,9.536100,0.000000,1000.00,5.0000
3.586285,9.536100,0.000000,1000.00,5.0000
3.596259,9.536100,0.000000,1000.00,5.0000
3.606478,9.536100,0.000000,1000.00,5.0000
3.616368,9.536100,0.000000,1000.00,5.0000
3.626379,9.536100,0.000000,1000.00,5.0000
3.636491,9.536100,0.000000,1000.00,5.0000
3.646452,9.536100,0.000000,1000.00,5.0000
3.656576,9.536100,0.000000,1000.00,5.0000
3.666614,9.536100,0.000000,1000.00,5.0000
3.676644,9.536100,0.000000,1000.00,5.0000
3.686779,9.536100,0.000000,1000.00,5.0000
3.696686,9.536100,0.000000,1000.00,5.0000
3.706755,9.536100,0.000000,1000.00,5.0000
3.716739,9.536100,0.000000,1000.00,5.0000
3.726778,9.536100,0.000000,1000.00,5.0000
3.736888,9.536100,0.000000,1000.00,5.0000
3.746961,9.536100,0.000000,1000.00,5.0000
3.756930,9.536100,0.000000,1000.00,5.0000
3.766966,9.536100,0.000000,1000.00,5.0000
3.777068,9.536100,0.000000,1000.00,5.0000
3.787103,9.536100,0.000000,1000.00,5.0000
3.797128,9.536100,0.000000,1000.00,5.0000
3.807188,9.536100,0.000000,1000.00,5.0000
3.817222,9.536100,0.000000,1000.00,5.0000
3.827270,9.536100,0.000000,1000.00,5.0000
3.837322,9.536100,0.000000,1000.00,5.0000
3.847481,9.536100,0.000000,1000.00,5.0000
3.857462,9.536100,0.000000,1000.00,5.0000
3.867541,9.536100,0.000000,1000.00,5.0000
3.877661,9.536100,0.000000,1000.00,5.0000
3.887765,9.536100,0.000000,1000.00,5.0000
3.897608,9.536100,0.000000,1000.00,5.0000
3.907710,9.536100,0.000000,1000.00,5.0000
3.917733,9.536100,0.000000,1000.00,5.0000
3.927923,9.536100,0.000000,1000.00,5.0000
3.937915,9.536100,0.000000,1000.00,5.0000
3.947903,9.536100,0.000000,1000.00,5.0000
3.958061,9.536100,0.000000,1000.00,5.0000
3.968113,9.536100,0.000000,1000.00,5.0000
3.978104,9.536100,0.000000,1000.00,5.0000
